iter,R_mom,R_div
1,6.887837e-01,4.975728e+00
2,6.165364e-01,3.510417e+00
3,4.050985e-01,2.683505e+00
4,2.763178e-01,2.107116e+00
5,2.455310e-01,1.798703e+00
6,2.147585e-01,1.532317e+00
7,1.757124e-01,1.289617e+00
8,1.443066e-01,1.111771e+00
9,1.253771e-01,9.466087e-01
10,1.143689e-01,8.757213e-01
11,1.057264e-01,8.692496e-01
12,9.705789e-02,8.370797e-01
13,8.826073e-02,7.609790e-01
14,7.985845e-02,7.687871e-01
15,7.270225e-02,7.806453e-01
16,6.734083e-02,8.048008e-01
17,6.384119e-02,7.984987e-01
18,6.180541e-02,8.472435e-01
19,6.049879e-02,8.542701e-01
20,5.927683e-02,8.238589e-01
21,5.784712e-02,7.653922e-01
22,5.604593e-02,6.874313e-01
23,5.385882e-02,6.004164e-01
24,5.138833e-02,5.199474e-01
25,4.879939e-02,4.347226e-01
26,4.625117e-02,3.482310e-01
27,4.388640e-02,2.633885e-01
28,4.179067e-02,2.269546e-01
29,4.002152e-02,2.057493e-01
30,3.859147e-02,2.199890e-01
31,3.748865e-02,2.390524e-01
32,3.662517e-02,2.488927e-01
33,3.593318e-02,2.504326e-01
34,3.534950e-02,2.470538e-01
35,3.481128e-02,2.647061e-01
36,3.427849e-02,2.723898e-01
37,3.372539e-02,2.711413e-01
38,3.314303e-02,2.620906e-01
39,3.253475e-02,2.464628e-01
40,3.191524e-02,2.255601e-01
41,3.129946e-02,2.007106e-01
42,3.070418e-02,1.732363e-01
43,3.014678e-02,1.444238e-01
44,2.963659e-02,1.154649e-01
45,2.917258e-02,1.009466e-01
46,2.875364e-02,9.879588e-02
47,2.837381e-02,9.402515e-02
48,2.802740e-02,9.034388e-02
49,2.770845e-02,9.005410e-02
50,2.740914e-02,8.702432e-02
51,2.712295e-02,8.123385e-02
52,2.684474e-02,7.343919e-02
53,2.657209e-02,6.435613e-02
54,2.630453e-02,5.462690e-02
55,2.604209e-02,5.035620e-02
56,2.578483e-02,4.448421e-02
57,2.553383e-02,3.847732e-02
58,2.529028e-02,3.689112e-02
59,2.505796e-02,3.539446e-02
60,2.483460e-02,3.395793e-02
61,2.461918e-02,3.261256e-02
62,2.441183e-02,3.375745e-02
63,2.421226e-02,3.498305e-02
64,2.401976e-02,3.536053e-02
65,2.383305e-02,3.498104e-02
66,2.365172e-02,3.707696e-02
67,2.347516e-02,3.871514e-02
68,2.330304e-02,3.936401e-02
69,2.313502e-02,3.912088e-02
70,2.297053e-02,3.814727e-02
71,2.280978e-02,3.659635e-02
72,2.265286e-02,3.461344e-02
73,2.249963e-02,3.233468e-02
74,2.234979e-02,2.986602e-02
75,2.220357e-02,2.730684e-02
76,2.206084e-02,2.476897e-02
77,2.192170e-02,2.234396e-02
78,2.178593e-02,2.010337e-02
79,2.165326e-02,1.957356e-02
80,2.152370e-02,1.912382e-02
81,2.139709e-02,1.869284e-02
82,2.127346e-02,1.828141e-02
83,2.115318e-02,1.788884e-02
84,2.103587e-02,1.751370e-02
85,2.092100e-02,1.715615e-02
86,2.080861e-02,1.681636e-02
87,2.069845e-02,1.649338e-02
88,2.059034e-02,1.618570e-02
89,2.048431e-02,1.589156e-02
90,2.038044e-02,1.560914e-02
91,2.027858e-02,1.533678e-02
92,2.017846e-02,1.507294e-02
93,2.008027e-02,1.485883e-02
94,1.998392e-02,1.463485e-02
95,1.988943e-02,1.440221e-02
96,1.979647e-02,1.463272e-02
97,1.970515e-02,1.480811e-02
98,1.961547e-02,1.491660e-02
99,1.952743e-02,1.495876e-02
100,1.944081e-02,1.493792e-02
101,1.935561e-02,1.485952e-02
102,1.927185e-02,1.473063e-02
103,1.918957e-02,1.455939e-02
104,1.910860e-02,1.435446e-02
105,1.902887e-02,1.412448e-02
106,1.895045e-02,1.387782e-02
107,1.887332e-02,1.362241e-02
108,1.879740e-02,1.336549e-02
109,1.872268e-02,1.311332e-02
110,1.864910e-02,1.287066e-02
111,1.857667e-02,1.264167e-02
112,1.850535e-02,1.243000e-02
113,1.843515e-02,1.223794e-02
114,1.836597e-02,1.206665e-02
115,1.829778e-02,1.191621e-02
116,1.823064e-02,1.178587e-02
117,1.816451e-02,1.167420e-02
118,1.809930e-02,1.157930e-02
119,1.803500e-02,1.149899e-02
120,1.797163e-02,1.143090e-02
121,1.790919e-02,1.137268e-02
122,1.784762e-02,1.132198e-02
123,1.778682e-02,1.127665e-02
124,1.772685e-02,1.123450e-02
125,1.766789e-02,1.119361e-02
126,1.760990e-02,1.115227e-02
127,1.755262e-02,1.110948e-02
128,1.749607e-02,1.106476e-02
129,1.744027e-02,1.101761e-02
130,1.738523e-02,1.096769e-02
131,1.733083e-02,1.091481e-02
132,1.727709e-02,1.085898e-02
133,1.722401e-02,1.080034e-02
134,1.717164e-02,1.073921e-02
135,1.711986e-02,1.067601e-02
136,1.706865e-02,1.061119e-02
137,1.701805e-02,1.054520e-02
138,1.696809e-02,1.047844e-02
139,1.691868e-02,1.041141e-02
140,1.686979e-02,1.034461e-02
141,1.682148e-02,1.027847e-02
142,1.677375e-02,1.021334e-02
143,1.672654e-02,1.014948e-02
144,1.667982e-02,1.008705e-02
145,1.663361e-02,1.002614e-02
146,1.658793e-02,9.966781e-03
147,1.654273e-02,9.908914e-03
148,1.649796e-02,9.852369e-03
149,1.645367e-02,9.794912e-03
150,1.640985e-02,9.737380e-03
151,1.636647e-02,9.680238e-03
152,1.632348e-02,9.623658e-03
153,1.628091e-02,9.567629e-03
154,1.623877e-02,9.512048e-03
155,1.619704e-02,9.456764e-03
156,1.615567e-02,9.401605e-03
157,1.611469e-02,9.346399e-03
158,1.607409e-02,9.291047e-03
159,1.603386e-02,9.235318e-03
160,1.599393e-02,9.179075e-03
161,1.595434e-02,9.122165e-03
162,1.591511e-02,9.064503e-03
163,1.587621e-02,9.006046e-03
164,1.583758e-02,8.946764e-03
165,1.579925e-02,8.886636e-03
166,1.576123e-02,8.825650e-03
167,1.572353e-02,8.763806e-03
168,1.568608e-02,8.701110e-03
169,1.564888e-02,8.637571e-03
170,1.561195e-02,8.573205e-03
171,1.557529e-02,8.508007e-03
172,1.553885e-02,8.441985e-03
173,1.550263e-02,8.375165e-03
174,1.546665e-02,8.307581e-03
175,1.543090e-02,8.239264e-03
176,1.539536e-02,8.170239e-03
177,1.536001e-02,8.100524e-03
178,1.532488e-02,8.030143e-03
179,1.528997e-02,7.959116e-03
180,1.525521e-02,7.887459e-03
181,1.522062e-02,7.815168e-03
182,1.518622e-02,7.742253e-03
183,1.515201e-02,7.668736e-03
184,1.511794e-02,7.594634e-03
185,1.508401e-02,7.519966e-03
186,1.505025e-02,7.444745e-03
187,1.501667e-02,7.368990e-03
188,1.498322e-02,7.292718e-03
189,1.494990e-02,7.215949e-03
190,1.491673e-02,7.138698e-03
191,1.488372e-02,7.060983e-03
192,1.485082e-02,6.982836e-03
193,1.481806e-02,6.904292e-03
194,1.478543e-02,6.825386e-03
195,1.475295e-02,6.746155e-03
196,1.472057e-02,6.666635e-03
197,1.468832e-02,6.586859e-03
198,1.465621e-02,6.506862e-03
199,1.462423e-02,6.426674e-03
200,1.459237e-02,6.346329e-03
201,1.456064e-02,6.265865e-03
202,1.452904e-02,6.185319e-03
203,1.449759e-02,6.104728e-03
204,1.446624e-02,6.024126e-03
205,1.443502e-02,5.943548e-03
206,1.440394e-02,5.863023e-03
207,1.437300e-02,5.782582e-03
208,1.434217e-02,5.702252e-03
209,1.431148e-02,5.622064e-03
210,1.428095e-02,5.542054e-03
211,1.425055e-02,5.462256e-03
212,1.422027e-02,5.382697e-03
213,1.419011e-02,5.303405e-03
214,1.416009e-02,5.224406e-03
215,1.413020e-02,5.145726e-03
216,1.410041e-02,5.067382e-03
217,1.407075e-02,4.989394e-03
218,1.404123e-02,4.911784e-03
219,1.401182e-02,4.834576e-03
220,1.398251e-02,4.757795e-03
221,1.395331e-02,4.681460e-03
222,1.392421e-02,4.605586e-03
223,1.389518e-02,4.530190e-03
224,1.386621e-02,4.455286e-03
225,1.383734e-02,4.380890e-03
226,1.380854e-02,4.307019e-03
227,1.377984e-02,4.233688e-03
228,1.375121e-02,4.160882e-03
229,1.372260e-02,4.088625e-03
230,1.369401e-02,4.016940e-03
231,1.366539e-02,3.945826e-03
232,1.363674e-02,3.875277e-03
233,1.360810e-02,3.805266e-03
234,1.357943e-02,3.735803e-03
235,1.355070e-02,3.666925e-03
236,1.352191e-02,3.598658e-03
237,1.349304e-02,3.531016e-03
238,1.346408e-02,3.464007e-03
239,1.343499e-02,3.397636e-03
240,1.340576e-02,3.331903e-03
241,1.337639e-02,3.266810e-03
242,1.334688e-02,3.202340e-03
243,1.331718e-02,3.138455e-03
244,1.328732e-02,3.075157e-03
245,1.325726e-02,3.012473e-03
246,1.322697e-02,2.950421e-03
247,1.319644e-02,2.889012e-03
248,1.316568e-02,2.828257e-03
249,1.313469e-02,2.768161e-03
250,1.310343e-02,2.708734e-03
251,1.307190e-02,2.649978e-03
252,1.304009e-02,2.591898e-03
253,1.300800e-02,2.553778e-03
254,1.297558e-02,2.523204e-03
255,1.294286e-02,2.492872e-03
256,1.290985e-02,2.462795e-03
257,1.287652e-02,2.432982e-03
258,1.284286e-02,2.403429e-03
259,1.280889e-02,2.374111e-03
260,1.277461e-02,2.345029e-03
261,1.273999e-02,2.316184e-03
262,1.270504e-02,2.287571e-03
263,1.266978e-02,2.259184e-03
264,1.263421e-02,2.231027e-03
265,1.259832e-02,2.203088e-03
266,1.256213e-02,2.175340e-03
267,1.252565e-02,2.147764e-03
268,1.248887e-02,2.120359e-03
269,1.245179e-02,2.093135e-03
270,1.241443e-02,2.066118e-03
271,1.237682e-02,2.039328e-03
272,1.233895e-02,2.012786e-03
273,1.230085e-02,1.986511e-03
274,1.226252e-02,1.960519e-03
275,1.222397e-02,1.934817e-03
276,1.218520e-02,1.909401e-03
277,1.214624e-02,1.884259e-03
278,1.210711e-02,1.859337e-03
279,1.206784e-02,1.834486e-03
280,1.202843e-02,1.809690e-03
281,1.198890e-02,1.785014e-03
282,1.194925e-02,1.760543e-03
283,1.190950e-02,1.736337e-03
284,1.186967e-02,1.712413e-03
285,1.182978e-02,1.688793e-03
286,1.178986e-02,1.665496e-03
287,1.174992e-02,1.642538e-03
288,1.170998e-02,1.619931e-03
289,1.167002e-02,1.597676e-03
290,1.163008e-02,1.583693e-03
291,1.159019e-02,1.577170e-03
292,1.155036e-02,1.570714e-03
293,1.151061e-02,1.564324e-03
294,1.147094e-02,1.558005e-03
295,1.143137e-02,1.551759e-03
296,1.139188e-02,1.545589e-03
297,1.135252e-02,1.539500e-03
298,1.131330e-02,1.533493e-03
299,1.127423e-02,1.527572e-03
300,1.123534e-02,1.521736e-03
301,1.119661e-02,1.515993e-03
302,1.115806e-02,1.510344e-03
303,1.111970e-02,1.504793e-03
304,1.108156e-02,1.499342e-03
305,1.104364e-02,1.493991e-03
306,1.100593e-02,1.488741e-03
307,1.096847e-02,1.483594e-03
308,1.093124e-02,1.478551e-03
309,1.089426e-02,1.476421e-03
310,1.085753e-02,1.478900e-03
311,1.082107e-02,1.481498e-03
312,1.078488e-02,1.484212e-03
313,1.074896e-02,1.487037e-03
314,1.071332e-02,1.489971e-03
315,1.067794e-02,1.493011e-03
316,1.064285e-02,1.496153e-03
317,1.060805e-02,1.499390e-03
318,1.057355e-02,1.502719e-03
319,1.053933e-02,1.506132e-03
320,1.050539e-02,1.509624e-03
321,1.047175e-02,1.513190e-03
322,1.043839e-02,1.516823e-03
323,1.040534e-02,1.520518e-03
324,1.037258e-02,1.524269e-03
325,1.034011e-02,1.528072e-03
326,1.030792e-02,1.531921e-03
327,1.027603e-02,1.535810e-03
328,1.024442e-02,1.539734e-03
329,1.021310e-02,1.543686e-03
330,1.018207e-02,1.547661e-03
331,1.015131e-02,1.551654e-03
332,1.012084e-02,1.555659e-03
333,1.009064e-02,1.559672e-03
334,1.006072e-02,1.563689e-03
335,1.003106e-02,1.567704e-03
336,1.000167e-02,1.571709e-03
337,9.972542e-03,1.575699e-03
338,9.943674e-03,1.579666e-03
339,9.915061e-03,1.583603e-03
340,9.886698e-03,1.587507e-03
341,9.858575e-03,1.591374e-03
342,9.830702e-03,1.598455e-03
343,9.803065e-03,1.613938e-03
344,9.775662e-03,1.629175e-03
345,9.748481e-03,1.644172e-03
346,9.721529e-03,1.658931e-03
347,9.694792e-03,1.673457e-03
348,9.668274e-03,1.687756e-03
349,9.641967e-03,1.701830e-03
350,9.615862e-03,1.715686e-03
351,9.589951e-03,1.729329e-03
352,9.564246e-03,1.742763e-03
353,9.538728e-03,1.755995e-03
354,9.513397e-03,1.769028e-03
355,9.488250e-03,1.781869e-03
356,9.463270e-03,1.794523e-03
357,9.438463e-03,1.806994e-03
358,9.413832e-03,1.819285e-03
359,9.389360e-03,1.831399e-03
360,9.365046e-03,1.843342e-03
361,9.340883e-03,1.855117e-03
362,9.316866e-03,1.866730e-03
363,9.292996e-03,1.878183e-03
364,9.269272e-03,1.889482e-03
365,9.245679e-03,1.900629e-03
366,9.222213e-03,1.911628e-03
367,9.198880e-03,1.922482e-03
368,9.175665e-03,1.933194e-03
369,9.152574e-03,1.943766e-03
370,9.129600e-03,1.954201e-03
371,9.106725e-03,1.964500e-03
372,9.083958e-03,1.974668e-03
373,9.061292e-03,1.984705e-03
374,9.038719e-03,1.994616e-03
375,9.016246e-03,2.004402e-03
376,8.993853e-03,2.014063e-03
377,8.971540e-03,2.023603e-03
378,8.949320e-03,2.033023e-03
379,8.927185e-03,2.042323e-03
380,8.905124e-03,2.051507e-03
