iter,R_mom,R_div
1,3.372098e+00,7.950388e+00
2,3.776565e+00,9.207613e+00
3,2.812689e+00,8.597048e+00
4,1.545330e+00,6.272902e+00
5,7.331978e-01,6.476458e+00
6,6.549235e-01,5.868063e+00
7,6.867670e-01,5.375897e+00
8,5.796660e-01,4.816924e+00
9,4.157483e-01,3.490044e+00
10,2.835109e-01,3.291304e+00
11,2.245924e-01,2.816374e+00
12,2.108333e-01,2.265118e+00
13,2.007304e-01,2.052604e+00
14,1.851926e-01,1.989976e+00
15,1.695351e-01,1.810869e+00
16,1.577681e-01,1.585340e+00
17,1.495935e-01,1.355744e+00
18,1.431416e-01,1.145205e+00
19,1.373113e-01,9.636209e-01
20,1.319177e-01,8.124429e-01
21,1.270529e-01,6.890838e-01
22,1.227209e-01,6.400609e-01
23,1.188317e-01,6.124815e-01
24,1.152952e-01,5.907565e-01
25,1.120553e-01,5.734032e-01
26,1.090777e-01,5.594128e-01
27,1.063345e-01,5.475929e-01
28,1.038008e-01,5.368565e-01
29,1.014527e-01,5.263314e-01
30,9.927001e-02,5.153885e-01
31,9.723636e-02,5.036462e-01
32,9.533823e-02,4.909610e-01
33,9.356317e-02,4.773552e-01
34,9.190049e-02,4.629671e-01
35,9.034110e-02,4.478828e-01
36,8.887763e-02,4.322400e-01
37,8.750258e-02,4.163704e-01
38,8.620886e-02,4.005211e-01
39,8.499074e-02,3.848467e-01
40,8.384215e-02,3.694580e-01
41,8.275725e-02,3.544305e-01
42,8.173172e-02,3.398138e-01
43,8.076084e-02,3.256442e-01
44,7.984084e-02,3.119449e-01
45,7.896812e-02,2.987306e-01
46,7.813947e-02,2.860103e-01
47,7.735217e-02,2.737879e-01
48,7.660329e-02,2.620635e-01
49,7.589041e-02,2.508340e-01
50,7.521146e-02,2.400938e-01
51,7.456418e-02,2.298350e-01
52,7.394663e-02,2.200074e-01
53,7.335719e-02,2.105638e-01
54,7.279437e-02,2.015446e-01
55,7.225655e-02,1.929652e-01
56,7.174232e-02,1.848147e-01
57,7.125027e-02,1.770763e-01
58,7.077916e-02,1.697342e-01
59,7.032789e-02,1.627719e-01
60,6.989534e-02,1.561740e-01
61,6.948059e-02,1.499222e-01
62,6.908269e-02,1.440007e-01
63,6.870083e-02,1.383939e-01
64,6.833412e-02,1.330867e-01
65,6.798164e-02,1.280640e-01
66,6.764272e-02,1.233111e-01
67,6.731666e-02,1.188139e-01
68,6.700270e-02,1.145582e-01
69,6.670049e-02,1.105304e-01
70,6.640940e-02,1.067174e-01
71,6.612894e-02,1.031036e-01
72,6.585868e-02,9.965188e-02
73,6.559829e-02,9.633973e-02
74,6.534733e-02,9.319586e-02
75,6.510535e-02,9.021817e-02
76,6.487180e-02,8.739701e-02
77,6.464595e-02,8.472174e-02
78,6.442755e-02,8.218210e-02
