iter,R_mom,R_div
178,7.013558e-02,1.021895e-02
179,7.008755e-02,1.020880e-02
180,7.003988e-02,1.021214e-02
181,6.999242e-02,1.022150e-02
182,6.994535e-02,1.023753e-02
183,6.989859e-02,1.025730e-02
184,6.985210e-02,1.027680e-02
185,6.980585e-02,1.029045e-02
186,6.975982e-02,1.029476e-02
187,6.971395e-02,1.028651e-02
188,6.966811e-02,1.026350e-02
189,6.962237e-02,1.022062e-02
190,6.957698e-02,1.016002e-02
191,6.953186e-02,1.008474e-02
192,6.948679e-02,9.996143e-03
193,6.944163e-02,9.902628e-03
194,6.939667e-02,9.804635e-03
195,6.935174e-02,9.703039e-03
196,6.930677e-02,9.595429e-03
197,6.926192e-02,9.486248e-03
198,6.921717e-02,9.379790e-03
199,6.917248e-02,9.274702e-03
200,6.912787e-02,9.168581e-03
201,6.908344e-02,9.060146e-03
202,6.903914e-02,8.950295e-03
203,6.899472e-02,8.840993e-03
204,6.895033e-02,8.732435e-03
205,6.890594e-02,8.672771e-03
206,6.886163e-02,8.657208e-03
207,6.881759e-02,8.640536e-03
208,6.877362e-02,8.622647e-03
209,6.872963e-02,8.603539e-03
210,6.868546e-02,8.583298e-03
211,6.864126e-02,8.562048e-03
212,6.859704e-02,8.539929e-03
213,6.855298e-02,8.517088e-03
214,6.850882e-02,8.493494e-03
215,6.846461e-02,8.469204e-03
216,6.842046e-02,8.444408e-03
217,6.837610e-02,8.419101e-03
218,6.833171e-02,8.393289e-03
219,6.828723e-02,8.366956e-03
220,6.824271e-02,8.340239e-03
221,6.819806e-02,8.313472e-03
222,6.815329e-02,8.286688e-03
223,6.810843e-02,8.259939e-03
224,6.806338e-02,8.233273e-03
225,6.801795e-02,8.206727e-03
226,6.797230e-02,8.180464e-03
227,6.792641e-02,8.154549e-03
228,6.788049e-02,8.128954e-03
229,6.783438e-02,8.103698e-03
230,6.778811e-02,8.078963e-03
231,6.774162e-02,8.055023e-03
232,6.769496e-02,8.031845e-03
233,6.764797e-02,8.009406e-03
234,6.760073e-02,7.987721e-03
235,6.755303e-02,7.966840e-03
236,6.750494e-02,7.946760e-03
237,6.745655e-02,7.927478e-03
238,6.740788e-02,7.908932e-03
239,6.735887e-02,7.891203e-03
240,6.730936e-02,7.874292e-03
241,6.725973e-02,7.857897e-03
242,6.720983e-02,7.840054e-03
243,6.715974e-02,7.821922e-03
244,6.710929e-02,7.805078e-03
245,6.705873e-02,7.790079e-03
246,6.700773e-02,7.777052e-03
247,6.695635e-02,7.765818e-03
248,6.690448e-02,7.755880e-03
249,6.685197e-02,7.747348e-03
250,6.679901e-02,7.740096e-03
251,6.674561e-02,7.733941e-03
252,6.669189e-02,7.728637e-03
253,6.663783e-02,7.723991e-03
254,6.658346e-02,7.719964e-03
255,6.652868e-02,7.716486e-03
256,6.647344e-02,7.713519e-03
257,6.641769e-02,7.711157e-03
258,6.636150e-02,7.709404e-03
259,6.630504e-02,7.708196e-03
260,6.624832e-02,7.707422e-03
261,6.619122e-02,7.706977e-03
262,6.613365e-02,7.706814e-03
263,6.607585e-02,7.706903e-03
264,6.601768e-02,7.707172e-03
265,6.595930e-02,7.707573e-03
266,6.590083e-02,7.708078e-03
267,6.584224e-02,7.708662e-03
268,6.578330e-02,7.709375e-03
269,6.572410e-02,7.710241e-03
270,6.566481e-02,7.711187e-03
271,6.560554e-02,7.712073e-03
272,6.554635e-02,7.712822e-03
273,6.548709e-02,7.713395e-03
274,6.542793e-02,7.713763e-03
275,6.536911e-02,7.713685e-03
276,6.531077e-02,7.711466e-03
277,6.525248e-02,7.705795e-03
278,6.519444e-02,7.699879e-03
279,6.513681e-02,7.694858e-03
280,6.507933e-02,7.691024e-03
281,6.502207e-02,7.688259e-03
282,6.496512e-02,7.763340e-03
283,6.490851e-02,7.858925e-03
284,6.485215e-02,7.953783e-03
285,6.479627e-02,8.047622e-03
286,6.474066e-02,8.141024e-03
287,6.468503e-02,8.233987e-03
288,6.462956e-02,8.326537e-03
289,6.457423e-02,8.418024e-03
290,6.451889e-02,8.508074e-03
291,6.446334e-02,8.596834e-03
292,6.440763e-02,8.684242e-03
293,6.435145e-02,8.770459e-03
294,6.429468e-02,8.855413e-03
295,6.423702e-02,8.938897e-03
296,6.417816e-02,9.020776e-03
297,6.411809e-02,9.101201e-03
298,6.405647e-02,9.180513e-03
299,6.399314e-02,9.258313e-03
300,6.392763e-02,9.334546e-03
301,6.385974e-02,9.409315e-03
302,6.378896e-02,9.482540e-03
303,6.371466e-02,9.554239e-03
304,6.363676e-02,9.624010e-03
305,6.355479e-02,9.691918e-03
306,6.346875e-02,9.757448e-03
307,6.337804e-02,9.818717e-03
308,6.328215e-02,9.876662e-03
309,6.318075e-02,9.931905e-03
310,6.307334e-02,9.984941e-03
311,6.295937e-02,1.003611e-02
312,6.283845e-02,1.008521e-02
313,6.271044e-02,1.013149e-02
314,6.257482e-02,1.017525e-02
315,6.243115e-02,1.021629e-02
316,6.227941e-02,1.025468e-02
317,6.211928e-02,1.029066e-02
318,6.195046e-02,1.032399e-02
319,6.177290e-02,1.035421e-02
320,6.158636e-02,1.038147e-02
321,6.139072e-02,1.040600e-02
322,6.118607e-02,1.042821e-02
323,6.097245e-02,1.044794e-02
324,6.074996e-02,1.048431e-02
325,6.051856e-02,1.064162e-02
326,6.027837e-02,1.079663e-02
327,6.002974e-02,1.094854e-02
328,5.977283e-02,1.109702e-02
329,5.950773e-02,1.124230e-02
330,5.923504e-02,1.138449e-02
331,5.895522e-02,1.152328e-02
332,5.866869e-02,1.165891e-02
333,5.837602e-02,1.179108e-02
334,5.807751e-02,1.191939e-02
335,5.777368e-02,1.204349e-02
336,5.746564e-02,1.216382e-02
337,5.715405e-02,1.228043e-02
338,5.683924e-02,1.239271e-02
339,5.652178e-02,1.250093e-02
340,5.620268e-02,1.260496e-02
341,5.588268e-02,1.270424e-02
342,5.556237e-02,1.279887e-02
343,5.524255e-02,1.288849e-02
344,5.492413e-02,1.297293e-02
345,5.460789e-02,1.305263e-02
346,5.429489e-02,1.312750e-02
347,5.398540e-02,1.319697e-02
348,5.368046e-02,1.326099e-02
349,5.338077e-02,1.331995e-02
350,5.308710e-02,1.337382e-02
351,5.279989e-02,1.342226e-02
352,5.251969e-02,1.346513e-02
353,5.224721e-02,1.350243e-02
354,5.198262e-02,1.353373e-02
355,5.172677e-02,1.355923e-02
356,5.147994e-02,1.357891e-02
357,5.124241e-02,1.359243e-02
358,5.101463e-02,1.360008e-02
359,5.079699e-02,1.360157e-02
360,5.058978e-02,1.359693e-02
361,5.039277e-02,1.358643e-02
362,5.020628e-02,1.357025e-02
363,5.003065e-02,1.354824e-02
364,4.986560e-02,1.351975e-02
365,4.971049e-02,1.348516e-02
366,4.956566e-02,1.344470e-02
367,4.943115e-02,1.339834e-02
368,4.930670e-02,1.334611e-02
369,4.919178e-02,1.328813e-02
370,4.908643e-02,1.322452e-02
371,4.899030e-02,1.315529e-02
372,4.890334e-02,1.308064e-02
373,4.882504e-02,1.300081e-02
374,4.875485e-02,1.291587e-02
375,4.869217e-02,1.282564e-02
376,4.863704e-02,1.282323e-02
377,4.858910e-02,1.288449e-02
378,4.854770e-02,1.294171e-02
379,4.851254e-02,1.299471e-02
380,4.848375e-02,1.304377e-02
381,4.846035e-02,1.308887e-02
382,4.844253e-02,1.313018e-02
383,4.842958e-02,1.316729e-02
384,4.842118e-02,1.320056e-02
385,4.841671e-02,1.322978e-02
386,4.841627e-02,1.325474e-02
387,4.841932e-02,1.327492e-02
388,4.842604e-02,1.329025e-02
389,4.843606e-02,1.330113e-02
390,4.844892e-02,1.330781e-02
391,4.846468e-02,1.331008e-02
392,4.848259e-02,1.330763e-02
393,4.850301e-02,1.330067e-02
394,4.852507e-02,1.328929e-02
395,4.854946e-02,1.327325e-02
396,4.857565e-02,1.325211e-02
397,4.860375e-02,1.322596e-02
398,4.863355e-02,1.319523e-02
399,4.866484e-02,1.316033e-02
