iter,R_mom,R_div
178,6.898681e-02,2.176110e-02
179,6.890887e-02,2.189161e-02
180,6.883085e-02,2.200932e-02
181,6.875272e-02,2.211114e-02
182,6.867453e-02,2.219582e-02
183,6.859629e-02,2.227056e-02
184,6.851780e-02,2.233578e-02
185,6.843923e-02,2.238871e-02
186,6.836060e-02,2.242675e-02
187,6.828182e-02,2.244893e-02
188,6.820297e-02,2.245587e-02
189,6.812418e-02,2.244910e-02
190,6.804524e-02,2.242890e-02
191,6.796608e-02,2.239601e-02
192,6.788660e-02,2.235067e-02
193,6.780694e-02,2.229089e-02
194,6.772693e-02,2.221956e-02
195,6.764672e-02,2.214242e-02
196,6.756617e-02,2.206059e-02
197,6.748540e-02,2.197328e-02
198,6.740449e-02,2.188338e-02
199,6.732339e-02,2.179172e-02
200,6.724212e-02,2.169881e-02
201,6.716061e-02,2.160450e-02
202,6.707871e-02,2.150921e-02
203,6.699637e-02,2.141173e-02
204,6.691370e-02,2.131252e-02
205,6.683063e-02,2.121119e-02
206,6.674724e-02,2.110717e-02
207,6.666323e-02,2.100225e-02
208,6.657895e-02,2.089892e-02
209,6.649438e-02,2.079672e-02
210,6.640946e-02,2.069386e-02
211,6.632415e-02,2.059000e-02
212,6.623891e-02,2.051057e-02
213,6.615365e-02,2.047920e-02
214,6.606786e-02,2.045018e-02
215,6.598163e-02,2.042144e-02
216,6.589502e-02,2.039109e-02
217,6.580799e-02,2.035860e-02
218,6.572045e-02,2.032336e-02
219,6.563254e-02,2.028562e-02
220,6.554420e-02,2.024554e-02
221,6.545536e-02,2.020320e-02
222,6.536627e-02,2.015949e-02
223,6.527677e-02,2.011482e-02
224,6.518684e-02,2.006902e-02
225,6.509644e-02,2.002171e-02
226,6.500573e-02,1.997244e-02
227,6.491453e-02,1.992181e-02
228,6.482298e-02,1.986908e-02
229,6.473118e-02,1.983482e-02
230,6.463898e-02,1.982147e-02
231,6.454652e-02,1.980506e-02
232,6.445396e-02,1.978552e-02
233,6.436122e-02,1.976303e-02
234,6.426833e-02,1.973898e-02
235,6.417507e-02,1.971269e-02
236,6.408159e-02,1.968300e-02
237,6.398816e-02,1.964933e-02
238,6.389460e-02,1.961161e-02
239,6.380091e-02,1.956961e-02
240,6.370715e-02,1.952297e-02
241,6.361353e-02,1.947234e-02
242,6.352003e-02,1.941872e-02
243,6.342659e-02,1.936219e-02
244,6.333337e-02,1.930198e-02
245,6.324038e-02,1.924146e-02
246,6.314763e-02,1.922275e-02
247,6.305517e-02,1.920106e-02
248,6.296283e-02,1.917703e-02
249,6.287078e-02,1.915113e-02
250,6.277918e-02,1.912295e-02
251,6.268855e-02,1.909277e-02
252,6.259844e-02,1.909673e-02
253,6.250888e-02,1.913369e-02
254,6.241975e-02,1.917023e-02
255,6.233086e-02,1.920622e-02
256,6.224229e-02,1.924171e-02
257,6.215411e-02,1.927630e-02
258,6.206651e-02,1.930978e-02
259,6.197931e-02,1.934211e-02
260,6.189248e-02,1.937323e-02
261,6.180601e-02,1.940315e-02
262,6.171974e-02,1.943187e-02
263,6.163358e-02,1.945955e-02
264,6.154739e-02,1.948644e-02
265,6.146112e-02,1.951256e-02
